marketplace	customer_id	review_id	product_id	product_parent	product_title	product_category	star_rating	helpful_votes	total_votes	vine	verified_purchase	review_headline	review_body	review_date
US	49828533	R2D3FAVNIG7T7W	B001H54KUI	35904015	14k Gold Heart-Shape Gemstone Stud Earrings	Jewelry	5	0	0	N	Y	Five Stars	Thank you!	2015-08-28
US	1385148	R1F4F38PFZYV31	B013TMEGKU	244357193	Men’s Heavy Stainless Steel Motorcycle Chain Bracelet - 9 Inches Long - 18mm Wide	Jewelry	5	0	0	N	N	Excellent quality chain bracelet	Just received my Stainless Chain bracelet today...Love it...!!!  Very heavy gauge and durable, great quality and craftsmanship...need to get one if your reading my review...weights a half pound...literally the same gauge chain that's on my Harley...I'll be rockin this one.	2015-08-28
US	458735	R2T87J5IKJW9ZR	B00O24ZOWE	628543253	Pro Jewelry Dangling "Palm Tree" Charm Bead for Snake Chain Charm Bracelets 30278	Jewelry	5	0	0	N	Y	Will buy again	Would like whole bracelet of these  trees	2015-08-28
US	12646082	R20FA73F93IJ4M	B00TA4IUKY	384357016	Jzoeoeu Jewelry Wholesale Jewelry Inlaid Zircon Hearts And Arrows Diamond Ring Gold-Plated Jewelry	Jewelry	5	1	1	N	Y	Beautiful ring	This ring  is gorgeous!  Beautiful and laid zirconia hearts and arrow diamond ring. Goldplated and sparkly cubic Zironia  halfway down the band and around the Center stone makes this ring sparkle.  Perfect for party, wedding or fancy night out on the town.  Got this ring in a size 6 and it fits perfect.	2015-08-28
US	19287777	R2AG7HHRJZDWVO	B00DL4SC9S	348841406	14 Karat White Gold Trillion Cut 3.79 carats Garnet Diamond Pendant	Jewelry	5	0	0	N	Y	Five Stars	My Mom loved the cut!	2015-08-28
US	22981948	R21QVZDNUVA335	B002IVUWB6	281616495	Sterling Silver Square-Cut Cubic Zirconia Pendant Necklace, 18"	Jewelry	4	1	1	N	Y	The necklace is beautiful but I didn't realize the size of the pendant	The necklace is beautiful but I didn't realize the size of the pendant. I was looking for something a little smaller.	2015-08-28
US	1639951	R12HGACHNLAG9D	B004Q7AB4I	888910297	It's Solid Silverá925 CZ 2.00 Carat Total Stud Earrings, Round Necklace with Pendant and 18" Chain	Jewelry	5	0	0	N	Y	I love how sparkly it is even the chain is very ...	I love how sparkly it is even the chain is very thin it looks gorgeous but its kinda hard to put it on cause  the lock is tiny but  the stud is stunning perfect.. good for gifts	2015-08-28
US	53049046	RQJNMURQ72EXO	B00Y5LTWDG	9036308	Men's 316L Stainless Steel Vintage Celtic Fleur De Lis Cylinder Pendant Necklace + 24" Box Chain	Jewelry	5	0	0	N	Y	I am very happy with it	Very unusual necklace. I am very happy with it. It is exactly as pictured. I would not hesitate to buy from them again.	2015-08-28
US	21055645	R2ZRXNYY5SW53F	B008M6TH8K	371168273	Jules Smith "Americana" 14k Gold-Plated Choker Necklace	Jewelry	1	1	1	N	Y	Inferior quality. Bought for a gift. Embarrassed the ...	Inferior quality. Bought for a gift. Embarrassed the gold tarnished and turned black. Definitely not worth $100.<br />Wanted to return but too late. Don't purchase this  choker.	2015-08-28
US	6683067	R39OAHGRKJXVB2	B00L1SX084	698602097	O.RIYA Hollow Tibetan Sliver Green Rimous Oval Turquoise Bib Collar Earrings Necklace Jewelry Set Women	Jewelry	5	0	0	N	Y	Five Stars	Love	2015-08-28
US	12374663	R70J6ZP7YLP9L	B00BOLN2IG	266628368	Singapore Chain in 14K White Gold -16 inches	Jewelry	5	0	0	N	Y	Five Stars	Very pretty chain - works great with my dianty pendant	2015-08-28
US	22442984	R2LZ45GEK98K6K	B00M2U1AHI	26933416	Wearable Art Silver-Tone Artisan Round Textured Disk Slide Pendant with Magnetic Clasp	Jewelry	5	0	0	N	Y	Five Stars	Love my slide its sooooo beautiful!	2015-08-28
US	2474982	R3IG438TSPFU34	B00V9PEFJ2	60512756	S& E Women's Peacock Gold Tone Rose Crystal Vintage Jewelry Chunky Chain Necklace Choker Statement Evening Party Necklace	Jewelry	5	0	0	N	Y	This necklace will look pretty with anything.	It is beautiful, waiting for the second one I ordered for myself.	2015-08-28
US	7092078	R2YGGXR4ZI3PZT	B00CLXWMW8	255644938	Solid Italian 925 Sterling Silver Very Thin .7mm Box Chain Necklace All Sizes 14" - 36"	Jewelry	5	0	0	N	Y	came quick and was perfect! the packaging was extremely nice as well	Just what I was looking for! came quick and was perfect! the packaging was extremely nice as well!	2015-08-28
US	45635613	RV0H1YV6XAQ21	B000RB0PUC	996219849	12 Black Flocked Ring Gift Boxes Jewelry Displays	Jewelry	5	0	0	N	Y	Nice. Just wish the slot for the ring was ...	Nice. Just wish the slot for the ring was larger. Only small or narrow banded rings will fit. But lovely and fast shipping !!!	2015-08-28
US	158659	R24WJZT8MTNUHD	B00CHK1EBK	407982101	KONOV Vintage Stainless Steel Hawk Eagle Band Biker Men's Ring,Black	Jewelry	5	0	0	N	Y	Five Stars	A great ring to show off to your friends.Great buy!	2015-08-28
US	8390233	RDEMT34S4A6NE	B007S843AK	468604619	JewelryWe Valentine Day Gifts Fashion Love Heart Magnetic Stones Stainless Steel Chain Bracelets for Lovers in a Gift Bag (One Pair & Single Item Selectable)	Jewelry	4	0	0	N	Y	I love the bracelet but it was only 3 hours wearing ...	I love the bracelet but it was only 3 hours wearing it on my arm and it broke and fell off. I fixed it with a wire and just kept it	2015-08-28
US	2016946	RZ3T7KSJZOPOH	B00Q6CNODG	353510094	HiRudolph 1 X The Legend of Zelda Skyward Sword Red Heart Pierced Necklace Anime Costume	Jewelry	5	0	0	N	Y	Five Stars	Looks just like the photo and is pretty. Love wearing and displaying it	2015-08-28
US	19238112	RIFSIN7EZPULD	B00FEADDX2	922053070	FAIRY COUPLE 3-in-1Cubic Zirconia Wedding Engagement Ring Set(available in sizes 5 6 7 8 9)R366	Jewelry	5	0	0	N	Y	Beautiful Backup set	Bought this as a very inexpensive set to wear when traveling or my rings are being attended to in the shop. It looks stunning.	2015-08-28
US	22845662	RV91928CGVP5R	B002VHF9HY	854421561	7MM Stainless Steel Ring With Engraved Florentine Design Sizes 4 to 11	Jewelry	5	0	0	N	Y	Five Stars	Beautiful ring! Get alot of compliments and it looks very high end.	2015-08-28
US	2351505	R1FHS0C0QGS1Y0	B00RL9MA56	77566358	1 X Harry Potter Movies Novelty/necklace - New Ravenclaw Horcrux Crown Necklace	Jewelry	3	0	0	N	Y	Three Stars	I like it	2015-08-28
US	40207620	R1A2MDEGJ63P1H	B00H9Z3V3C	501545382	Lot of 16 Assorted Gems Labret Lip Bar Chin Lip Rings Piercing 1.2mm Surgical Steel 16 Guage Body Jewelry	Jewelry	3	0	0	N	Y	I've had my Monroe piercing a little over 3 1/2 years so it's not like I didn't tighten down	Wore one gem for 2 days and it fell out. I've had my Monroe piercing a little over 3 1/2 years so it's not like I didn't tighten down.	2015-08-28
US	2169529	R1CTD1QLENZVJA	B00GRAEFMG	346887594	Square Princess Cut 3x3mm White Cubic Zirconia Tennis Bracelet in Rose , 14K Gold & Rhodium Plated Silver	Jewelry	5	0	0	N	Y	Five Stars	Beautiful....	2015-08-28
US	44251684	R24ZKCP7YQLJ21	B00AZQU022	350162074	Silver Tone Catholic Saint Medal with 3rd Class Relic, 1 Inch	Jewelry	5	0	0	N	Y	Great	Just as depicted and in perfect condition. Exactly what I wanted.	2015-08-28
US	44265134	REZPU3SP4QXXT	B008HO540C	482185560	Imixlot Multi Strand Beads Suffer Hemp PU Leather Adjustable Bracelet	Jewelry	1	0	0	N	Y	One Star	Poorly made and cheap material	2015-08-28
US	14250122	RB2YUY9T8XAM7	B00O6EA2Y0	169573664	8MM Mens Titanium Ring Wedding Band Black Plated with Black Carbon Fiber Inlay	Jewelry	5	0	1	N	Y	Five Stars	Awesome	2015-08-28
US	23534125	R1NVCUG39E2GG4	B00STRM9QY	253048952	She Is Fierce Shakespeare Pendant Stainless Steel Necklace Inspirational Gifts	Jewelry	5	1	1	N	Y	A Perfect Necklace	This is a gift for a young woman.  I think she will really like it.	2015-08-28
US	4519520	R1A9870R3CBHE8	B00WLZ27MG	308932125	Womens Golden Long Chain Thick Leaf Pendant Necklace	Jewelry	5	0	1	N	Y	Five Stars	pretty! shipping fast!	2015-08-28
US	37296460	R2E9KGEY2S7B8T	B00Q5U2ON0	50745877	Jiayiqi Charm Pendant Necklace Tree Of Life Time Gem Chain Necklace for Women Bronze Color	Jewelry	5	0	0	N	Y	Affordable and mesmerizing	Really nice pendant. Although it's a simple design, I can't stop looking at it. The effect of the image+bubble glass is quite mesmerizing... and it's also affordable!	2015-08-28
US	39673181	R34YJXPP6EHJ4X	B00C3B296C	916369876	Fashion Retro Black Chain Simple Hollow Flower Bib Pendant Statement Necklace	Jewelry	5	0	0	N	Y	Five Stars	excellent	2015-08-28
US	19126268	R3OEU6P1ZAUL11	B013QI0FDO	64056395	Inspired Silver Tree Of Life Circle Memory Charm Fits Pandora Bracelets & Compatible with Most Major Brands such as Chamilia, Murano, Troll, Biagi and other European Bracelets	Jewelry	5	0	0	N	Y	Love this! Got it to wear on a black ...	Love this! Got it to wear on a black rope necklace. The picture doesnt't do it justice. And the loop is large enough to slide onto just about any chain.	2015-08-28
US	14587441	R367TNKPW70DK0	B009MDKVR8	613490988	PinMart's Breast Cancer Survivor Pink Awareness Ribbon Enamel Lapel Pin 1-1/8"	Jewelry	5	0	0	N	Y	Survivor Pin-Wear It For Good!	Perfect pin for survivors, I love mine and wear it proudly.	2015-08-28
US	34852154	R3AD4UEAFF793F	B00NJ565OS	313208511	DaisyJewel Angel of Inspiration Purple Crystal Pendant Necklace	Jewelry	5	0	0	N	Y	These angels are very beautiful. Soo happy with my purchase	I bought one in gold too. These angels are very beautiful.  Soo happy with my purchase. Thanks.	2015-08-28
US	264725	R3QPKJ6T8XMK9Q	B006E90SR6	676956044	Beads Hunter Jewelry Double Lock Clasp .925 Sterling Silver Charm Bead lock your Bracelets	Jewelry	4	0	0	N	Y	nice packaging, only one clasp has the lever	Well made, nice packaging, only one clasp has the lever, the other is hard to open without the &#34;handle&#34;.	2015-08-28
US	15050870	RT9JNAP6T4CMD	B00B7OOWB6	182260699	Luos Round Gemstone Bracelet - Good for Luck and Protection - 91034	Jewelry	4	0	0	N	Y	Four Stars	The bracelet was given to a family friend after first infusing it with some of my yang energy.	2015-08-28
US	10263832	R3PXYQIO49TVQO	B00PLBS9TM	76918867	INBLUE Men's 7mm Stainless Steel Ring Band Black Engraved Florentine Design	Jewelry	5	0	0	N	Y	Five Stars	THIS RING IS MORE BEAUTIFUL THAN THE PICTURE. IT IS COMFORTABLE AND ELEGANT.	2015-08-28
US	49127246	RPNWYEP5HKPBV	B00GWB0OCK	609625676	Beautiful Dragon Wrap Opal Opalite Pendant Bead	Jewelry	3	0	0	N	Y	Three Stars	cheap	2015-08-28
US	43270205	RRR3DAF2B1KND	B00V66Y1GG	247006474	Humble Chic Women's Y-Chain Bar Necklace - Adjustable Long Thin Delicate Chevron Choker Lariat	Jewelry	5	0	2	N	N	This chain necklace looks very delicate and nicely made. It is available in two colors/tones	This chain necklace looks very delicate and nicely made. It is available in two colors/tones. The chain is very lightweight and does not cause any irritation to the skin. I also had no issues with it snagging on my hair. I would definitely recommend avoiding any alcohol or perfume contact with the jewelry because it can lose the color. Water should also be avoided to prolong the life of an item.<br />The design of the chain is quite simple. Two chains joined together with solid bar at the ends. It looks nice when paired with the right color of clothes and style. You can even wear this to work, school or a casual evening out.<br />Overall it is nicely made with a simple yet durable and strong chain.<br />Sample provided without any obligations.	2015-08-28
US	280073	R3BA9S204YU7LG	B00MFOED7A	641048766	kate spade new york Space Age Floral Hematite Stud Earrings	Jewelry	5	0	0	N	Y	Five Stars	So beautiful! Bigger than I expected. Packaged nicely and shipped quickly.	2015-08-28
US	1889146	R2374STGC9ZYCN	B004Q5QCKC	209948426	Bling Jewelry Peacock Simulated Pearl Stud earrings 925 Sterling Silver 12mm	Jewelry	5	0	0	N	Y	Five Stars	Perfect I love it	2015-08-28
US	16303386	R34ATWI947H6OM	B00XKQUM54	480498271	Christmas Gifts European Charms Skull Cross Silver Plated Dia De Los Muertos Beads	Jewelry	5	0	0	N	Y	nice charm. Bigger than expected	Heavy, nice charm. Bigger than expected.	2015-08-28
US	8874316	R2G52R4UWZVZLV	B00NMP3NMC	749247718	Betsey Johnson Ship Shape Anchor Fringe Chandelier Earrings	Jewelry	5	0	0	N	N	cute	very nice	2015-08-28
US	13172320	R1C17QZZTCULLD	B00SO189PK	565654187	Horse Shoe Cubic Zirconia .925 Sterling Silver Ring Sizes 3-12	Jewelry	5	0	0	N	N	LOVE	Beautiful delicate ring. About a quarter of an inch. I got matching ones for my mom and I for her birthday and they're beautiful. We love them!!	2015-08-28
US	44624745	RJO5431P3RFTL	B00MPDLRIE	630804335	Masculine Mens Bike Chain Bracelet of Stainless Steel Two-tone Polished	Jewelry	5	0	1	N	Y	Great bracelet!	Nice heavy bracelet.  It looks good and it feels solid.	2015-08-28
US	11330219	RTQ5TWHPYFDH8	B00IXMCUVY	890630806	JewelrieShop Women and Girls Fashion Jewelry Rhinestones Crystal Ball Stud Earrings Set, Hypoallergenic, Great Gifts Idea	Jewelry	4	0	0	N	Y	Beautifully sparkly. I bought this as a gift to ...	Beautifully sparkly. I bought this as a gift to child who recently had her ears pierced. She LOVED the earrings and has had no allergic reaction, after wearing them continuously. Nice product, good packaging and speedy delivery.	2015-08-28
US	45444432	RDRPTXCDDCI3W	B00TDKXN84	17493969	Newtrip Blue Purple Women's Crescent Moon Galactic Universe Cabochon Pendant Necklace Gift	Jewelry	3	1	1	N	Y	Three Stars	Cheaply made, you get what you pay for.	2015-08-28
US	458735	R2QFXVTJ0HNOJI	B00ELQOP9Q	28909156	Large Palm Tree Yin Yang Charm Bead	Jewelry	5	0	0	N	Y	Peace under a palm. Perfect!	Cool love the sentiment	2015-08-28
US	24583254	R39ZH5B46W2CJ3	B00TOV3454	965253896	Matimoo Evil Eye Bracelet	Jewelry	5	1	1	N	Y	Five Stars	Just exactly what I was looking for nice	2015-08-28
US	7646398	R2LYQK3XS2B605	B00M3EK6A0	510069619	14k Yellow or White Gold Genuine Birthstone Baby Girl Stud Earrings Round 3mm - Gift Boxed	Jewelry	1	3	3	N	Y	I'm disappointed with product	I'm disappointed with product.  One of them is cracked and the plastic back is ridiculously bigger than the really tiny studs, I think they're less than 3mm.  I would not recommend.	2015-08-28
US	32324469	R1HJ2MCPRWZW1	B00NFWZ4GA	401215226	Karmas Canvas Sea Side Thousand Layer Statement Necklace	Jewelry	3	2	2	N	Y	Three Stars	The clasp looked cheep and it wasn't the bright pink that I was looking for.	2015-08-28
US	45264771	R1RMOTB963TZM8	B011E9UE38	955339846	Spoil Cupid Rhodium-Plated Sterling Silver Plain and Smooth Round Bead Ball-Shape Stud Earrings	Jewelry	5	1	1	N	N	Dainty and pretty	Pretty and dainty, look great for daily wear or dressed up. I love mine for my second set because they look good with every other pair of earrings I put with them!  I received this at a discount in exchange for an honest review.	2015-08-28
US	38023794	R3RNXSHZQKY4JR	B00V0UG4C2	933074150	Silver Chain Stainless Steel Spinner Fashion Ring Size 6	Jewelry	1	0	0	N	Y	Fell apart FIRST TIME. Poor seller support.	- When I tried on the ring THE FIRST TIME it came apart.<br />- Either this is a poor design, or poor manufacturing. Either way as a customer this is NOT my issue to own. Seller sold a product that is NOT of merchantable quality. I did not select a spin ring to find that in fact I own a ring and a small chain THE FIRST TIME I tried it on.<br />- Seller declines to accept responsibility and I remain out of pocket for packaging, shipping and driving this defective product to the post office.<br />** Disgusted. **	2015-08-28
US	4043202	R382WU1DIKFBN6	B0034QTHYM	291054148	14k Gold 6.0-6.5mm White Freshwater Cultured Pearl Bracelet AAA Quality, 4 Lengths - 6.5, 7, 7.5, 8 Inches	Jewelry	5	0	0	N	Y	Five Stars	outstanding	2015-08-28
US	29299446	RJ3PDMM4J0IJS	B013TMEGKU	244357193	Men’s Heavy Stainless Steel Motorcycle Chain Bracelet - 9 Inches Long - 18mm Wide	Jewelry	5	0	0	N	N	pleased with what I got	Received mine on time as posted. Was more than, pleased with what I got. Chain was better than expected Quality and had some real weight to it. Very Solid !!  Took a moment to figure out the clasp, but once I did, it snapped together perfectly. The clasp was of excellent quality too...seamlessly snapped together smoothly and become one with the chain. Perfect weight, did not expect it to be that heavy but very glad it was.<br />Really enjoy wearing it around and tends to be a conversation with others that admire it.  I can't find one damn thing wrong with it...what a great find !	2015-08-28
US	1918068	RX89ITF3I7UAW	B00GXQ6R34	791830591	Men's Yellow Gold Plated 9mm Lifetime Warranty Cuban Curb Chain Link Bracelet, 7"	Jewelry	5	0	0	N	Y	Great Piece	Just as advertised, Looks great.	2015-08-28
US	8939816	R1CKFXSF0C8LAV	B00PVV7CYU	86444722	Trina Turk The Modernist Gold-Plated Open-Work Hoop Earrings	Jewelry	5	0	0	N	Y	Highly recommended	Beautiful. Received many many compliments every time I wear them.	2015-08-28
US	1631480	R3RUFZ2XA889Y6	B00BZZF1NK	631689310	6mm Real Natural Genuine Round Rainbow Topaz Basket Setting Studs Earrings	Jewelry	4	0	0	N	Y	Gorgeous!	Gorgeous! Can't stop looking at them :) I will probably wear them a lot. I would have given it a 5 star but one of the stones is loose. The setting looks secure. I don't think it will fall out.	2015-08-28
US	49904791	R2LL12D6CJUQTW	B00GJ6YTZG	286100636	Miles Kimball Clear Ring Adjusters, Set Of 5	Jewelry	1	0	0	N	Y	REALLY Not Worth Any Price, Even If They Were Free	REALLY bad! They do NOT stay in place and are extremely uncomfortable. Save your money.	2015-08-28
US	4064029	R1VESK5R4SPKF8	B00I9U12WI	157373354	925 Sterling Silver Cute Happy Baby Girl Kid / Daughter / Sister with Smile Face Love Family Bead For European Charm Bracelets	Jewelry	5	0	0	N	Y	I love it. Great detail	This charm was what I was looking for.  I love it.  Great detail.	2015-08-28
US	654745	R15CBEU4825K7G	B0096GEIWU	869559529	1.25 Carat Round Brilliant Cubic Zirconia CZ Sterling Silver 925 Wedding Engagement Ring Size 4 to 11	Jewelry	5	1	1	N	Y	good stuff	She fell in love with it	2015-08-28
US	3166666	RPCVV3SUXNQW3	B00WQG6TQ0	876084676	GUICX Gold Tone Round Created Pink Sapphire dashing captivating rhinestone leverback Earring Hoop	Jewelry	5	0	0	N	Y	Looks like a million	I bought as a gift for my niece..	2015-08-28
US	3135450	R3MMKMNO6RPXB8	B00F4DXYZQ	350869040	CZ Delicate Curved Wedding Ring In Rose Gold Sterling Silver(0.33Ct)Size 3 To 15 in 1/4 Size Interval	Jewelry	1	0	0	N	Y	Inaccurate sizing	Used their own ring sizer to determine that I am a size 7 and then when the 7 arrived it was falling off... I'll be returning this.	2015-08-28
US	40027816	R2ZS64ZUJZSOQP	B00JD3XMMI	706781362	DianaL Boutique Elephant Earrings Gift Boxed Fashion Jewelry	Jewelry	5	0	0	N	Y	My New Favorite Earrings	These earrings are so much more beautiful in person!! I love elephants, colors, and swirls so they are absolutely my favorite pair to wear!!! Great quality!! I would buy these again as a gift!!!	2015-08-28
US	37393346	R22KX9CC0WST0	B00WULFWG4	344851458	Women jewelry gift Multilayer Chain Resin Tassels Choker Bib False Collar Necklace	Jewelry	4	0	0	N	Y	CUTE AND COLORFUL	Unique and colorful. I really like this necklace. Good for price.  Love the style. The necklace is plastic including the gold rings and strings.  It would be gorgeous if it were made of wood and metal and had cloth string but then it would not be such a low price. Overall nice style. I'm sure I will get enough wear for the price. Pretty fast shipping compared to other items I've received from China. Arrived without damage although the packaging is not great.	2015-08-28
US	52326117	R1ML03ETINNKO0	B005OFGRAI	492061170	Stackable Expressions Sterling Silver White Topaz Stackable Ring	Jewelry	5	0	0	N	Y	Five Stars	Love it!!	2015-08-28
US	17624503	R3HVJHJP7F8EP4	B00QXU2H0C	738692754	925 Sterling Silver Rhodium Plated Mouse Cubic Zirconia Screwback Baby Girls Earrings	Jewelry	5	0	0	N	Y	Very nice.	Just as expected. Very nice.	2015-08-28
US	13165713	R3U5NCDM6NLHLC	B00GN3N4EM	780515323	1.45 Carat (ctw) 14K Gold Round Diamond Ladies Wedding Band Stackable Eternity Ring 1 1/2 CT	Jewelry	5	29	30	N	Y	Great Price on a expensive ring!	It really is a beautiful ring! Delivered on time as promised and nicely packaged. The only thing you should be aware about is that it does stick out from your finger quite a bit. I wore it for a day to make sure that I would get used to it and it wasn't a problem.	2015-08-28
US	11231127	R3I93TKY6ILQLZ	B00JN5M94S	888143533	JewelrieShop Vintage Retro Colorful Crystal Owl Pendant Long Chain Necklace with Antiqued Bronze Finish	Jewelry	4	0	0	N	Y	the cat is the best one	good novelty necklaces for stocking stuffers! Also a different kind of jewelry then all those mainstream one avaliable, purchase for those who want to be different.	2015-08-28
US	34220265	R2A0XTBFS2I450	B005NXS0FG	64597745	Dolan Bullock Stainless Steel and 18k Yellow Gold Diamond Accent Money Clip	Jewelry	5	1	1	N	N	He loved it! Very nice looking - classy	I bought this for my husband as a gift - no special occasion. I had it engraved. He loved it! Very nice looking - classy.	2015-08-28
US	109280	R1CKM7THH528HG	B00X12E2PI	108609758	Eternity White CZ Fashion Ring New 925 Sterling Silver Stackable Band Sizes 4-10	Jewelry	2	0	0	N	Y	but and not happy with the size of the band it was very ...	I ordered a size 7 which is normally ok, but with this ring that was to small. I was going to use this as a temp wedding band, but and not happy with the size of the band it was very thin. Not what I was looking for.	2015-08-28
US	24387083	R57WC74FNL15M	B00FNUHOJ2	453662876	Trustmark 925 Sterling Silver 4mm Fiery White Created Opal Ball Stud Post Earrings, Lorraine	Jewelry	4	0	0	N	Y	Pretty but Small	These are probably too small for an adult but just the right size for my young granddaughter.	2015-08-28
US	16311246	R1HLFR3SFAJA4O	B00CDW5JRM	335922123	Sterling Silver Sparkle Chain Anklet (1.5mm, 10 inch)	Jewelry	1	0	0	N	Y	It is a very beautiful anklet, but it broke in less than 24 ...	I bought this because it is sliver. It is a very beautiful anklet, but it broke in less than 24 hours. I sent it back and got a refund. Was very disappointed.	2015-08-28
US	25750946	R12FKLVTTU6P0B	B00DWFLHZM	849693327	St. Benedict Unisex Crucifix Exorcism Pendant on Cord	Jewelry	5	0	0	N	Y	Five Stars	This is a good looking crucifix that I wear daily.  I recommend it	2015-08-28
US	51197395	R33CADPYHU76F3	B00FU9A6AK	456115814	Candi: 5mm, 1.0ct Brilliant Cut Ice on Fire CZ Screw-Back Stud Earrings 925 Sterling Silver, 3119A	Jewelry	5	0	0	N	Y	Five Stars	Really nice, love the screwback earring.	2015-08-28
US	2023762	R1H1U0P9XESY4W	B00ZSOGEY4	115334005	Lokai Wild Limited Edition Bracelet All Sizes (8 Inches)	Jewelry	5	0	0	N	Y	Five Stars	good product	2015-08-28
US	11154491	R24FZMD1TAQ4RE	B00PGLA85A	274893757	King Will BASIC Men's Tungsten Carbide Ring 8mm Polished Beveled Edge Matte Brushed Finish Center Wedding Band	Jewelry	5	0	0	N	Y	Great buy!	Size is accurate, fast shipping and early delivery,  my man says it fits perfectly and he can still do his outside jobs and it doesn't bother him.	2015-08-28
US	4572743	RM55ANG8GLCCF	B00ED7U92A	488507869	Eyourlife Vintage Retro Black Ellipse Pendant Bib Necklace & Hotpink	Jewelry	5	0	0	N	Y	a beauty	beautiful	2015-08-28
US	2032357	R2AO6VR3U6C5CA	B00UV9MNMS	171934797	Stainless Steel Screw Head Bangle Bracelet for Women Oval 7mm Wide, Fits 6.5 -7.75 Inch Wrists Golden	Jewelry	3	0	0	N	Y	It's pretty but it doesn't look like the picture	It's pretty but it doesn't look like the picture. the bracelet is thin or that's just how the real Cartier looks I've never seen one up close and there's no screws it's just a clasp:( I thought it would be close to the real Cartier. They run small I might have to give mine to my mom but I heard that's how there suppose look like you your wrist but mine is a little to tight	2015-08-28
US	27391518	R5RPFEZMPO7ZM	B00O8TB0NU	307547557	INBLUE 2PCS 11mm Wood Bracelet Link Wrist Tibetan Buddhist Beads Prayer Mala Amulet Coin Set Elastic	Jewelry	3	0	1	N	Y	OK but	The bracelets arrived earlier than I expected and packaged very well.  The smell was unpleasant so I washed them and then rubbed them down with scented  oil, problem solved.	2015-08-28
US	36900192	R2LLRO8E0NTE2F	B006L8RV0C	531457728	Cute and Tiny Round Tree of Life Stud Earrings in Sterling Silver, #7445	Jewelry	5	0	0	N	Y	Happy bday to me!	Intricate design! Great for daily wear- just the right size. Do not irritate my ears.	2015-08-28
US	43304707	RTT2SAZFYPNKQ	B00KOO7DZM	896290991	INBLUE Men's Alloy Genuine Leather Bracelet Bangle Black Grey Blue	Jewelry	5	0	0	N	Y	Five Stars	This is really a nice bracelet. Looks good.	2015-08-28
US	50628390	R2YIT37N28Q3OS	B001DDUK4O	948122892	Serenity Prayer Silver Bangle Bracelet - Small/Medium Size	Jewelry	5	0	0	N	Y	Five Stars	Beautiful piece	2015-08-28
US	1198840	ROQDOW3QYJVPP	B00AEM3BCI	26565700	JE266 Super Cute Ring, Personalized Ring, Cat Fish Ring, Fashion Jewelry	Jewelry	5	1	1	N	Y	Love it❤️❤️❤️	It is indeed very cute and shipped about three weeks early than estimated. But the price matches the quality, it rusts and leaves a green mark on your finger but the problems are all solved by not putting the ring in water and you can brush it with clear nail polish and it will not stain your finger green	2015-08-28
US	29542858	R3082IE1YHOGLR	B00W3HY36U	212200437	NYKKOLA 925 Silver Austrian Crystal Heart Beautiful Classic Jewelry Ankle Bracelet	Jewelry	1	0	0	N	Y	FAIL!!!!!	It came broken; clasp does not open!!!	2015-08-28
US	675535	R38NCG40TFMHZY	B00YOSDD8K	585154382	Swirl Design Stud Earrings Set with Cubic Zirconia	Jewelry	5	0	0	N	Y	Five Stars	Wife loved them	2015-08-28
US	10889718	R3LHV93AQPU7NV	B00MV767IO	780451318	Pro Jewelry Dangling "Tree" Clip-on Bead for Charm Bracelet 31226	Jewelry	5	0	0	N	Y	love it!	Just as the picture, love it!	2015-08-28
US	12566840	R2QHYZUOGZV32G	B008EMDR60	572023679	Sterling Silver Tennis Racket Necklace Pendant with 18" Box Chain	Jewelry	5	0	0	N	Y	Five Stars	Great product, high quality, exactly what I expected and arrived when they said it would.	2015-08-28
US	42076369	R1T790GMOXVT54	B00PBYKBHM	916559737	Girls Love Heart Choker PU Leather Collar Punk Heart Goth Fans Chain Necklace (Black)	Jewelry	1	0	0	N	Y	DO NOT BUY	Completely unsatisfied. Looks nothing like the picture and I am unable to contact the seller.	2015-08-28
US	1803509	R2JNU7RYDLZ3HR	B00KCP1OIA	134525307	2.68 Ct Natural Green Chrome Diopside 925 Sterling Silver Leaf Dangling Earrings	Jewelry	5	1	1	N	Y	Five Stars	These earrings are beautiful with just the right length.	2015-08-28
US	13131947	R2JIGTFNMA72E0	B00NTJP0CW	692044188	Love Necklace Iced Out Hello Kitty Pink Ribbon Charm Pendant Best Anniversary Gift Jewelry for Girlfriend	Jewelry	4	0	0	N	Y	SUPER CUTE	I love this necklace!! I got one for myself and as soon as I got it , I ordered  one for my daughter who lives out of state and she loves it too. Shipping was super fast.	2015-08-28
US	16810175	R11UZNBNQ5Z4OP	B008H0VCPW	93940472	Jewish Star of David Necklace Pendant Designer Fashion Jewelry	Jewelry	5	0	0	N	Y	Chain beautiful too	Love my little Magen! Size is perfect, and the chain is beautiful too, that was a real nice surprise.	2015-08-28
US	49801878	R1BW3ODRK4D0PP	B007CH9U3W	477251552	Zina Sterling Silver "Contemporary Collection" X-Snap Hoop Earrings	Jewelry	5	0	0	N	Y	Five Stars	I love them - Beautiful.	2015-08-28
US	27261667	R2CNNSTLI4N91L	B00WC5R9XC	850788353	Sparkly Bride Clip On Hoop Earrings Gold Plated Polished Tube Women Fashion 1.25 inches	Jewelry	5	0	0	N	Y	Clip earrings	I love these earrings. The right size and weight.	2015-08-28
